3500,3396,1972,1956,3376,1916,1921,3380,1944,1917,3364,1938,1903,3338,1928,1945,3309,1949,1912,3299,1935,1912,3277,1957,1949,3266,1933,1912,3222,1904,1913,3203,1936,1941,3172,1935,1946,3155,1934,1942,3128,1906,1876,3092,1875,1863,3076,1855,1839,3075,1900,1923,3066,1930,1920,3056,1887,1879,3030,1884,1830,3037,1846,1845,3043,1845,1848,3024,1829,1830,3016,1821,1798,2974,1831,1802,2941,1804,1811,2942,1830,1855,2948,1870,1842,2937,1862,1861,2924,1841,1840,2898,1858,1868,2918,1889,1907,2927,1891,1874,2914,1851,1804,2901,1814,1858,2919,1826,1827,2906,1820,1830,2922,1794,1733,2928,1732,1743,2921,1745,1743,2928,1727,1739,2939,1735,1707,2938,1715,1728,2949,1733,1737,2967,1781,1789,2972,1760,1748,2959,1752,1727,2943,1723,1735,2936,1747,1761,2957,1727,1741,2941,1731,1724,2952,1713,1713,2955,1735,1742,2946,1758,1758,2959,1764,1787,2984,1815,1838,2981,1825,1812,2992,1804,1791,2987,1818,1841,3004,1848,1848,3023,1835,1800,3022,1793,1842,3054,1861,1872,3064,1842,1861,3070,1860,1853,3085,1859,1830,3094,1812,1819,3089,1842,1871,3125,1877,1918,3113,1895,1915,3137,1919,1948,3187,1920,1938,3174,1959,1961,3173,1973,1949,3175,1963,1940,3195,1952,2009,3214,1996,2015,3243,2001,1969,3250,1953,1985,3289,2030,2003,3289,1980,1966,3317,1953,1898,3334,1945,1959,3341,1998,1992,3362,2013,2003,3389,1997,1997,3404,1999,2002,3421,2009,1987,3426,1976,1991,3414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3500,3426,1805,3432,1883,3414,1888,3396,1934,3375,1914,3363,1921,3360,1901,3357,1926,3343,1917,3313,1952,3300,1880,3283,1880,3277,1867,3237,1847,3247,1881,3237,1851,3249,1872,3235,1863,3218,1858,3200,1834,3182,1837,3179,1807,3170,1836,3139,1831,3122,1781,3117,1792,3101,1802,3073,1795,3074,1861,3066,1832,3037,1808,3031,1830,3021,1826,3003,1860,3002,1882,2995,1894,2988,1845,2976,1856,2966,1824,2952,1806,2948,1845,2940,1834,2940,1852,2937,1858,2946,1827,2943,1809,2950,1804,2937,1745,2926,1762,2913,1785,2915,1738,2916,1701,2941,1696,2942,1736,2924,1672,2934,1665,2930,1662,2944,1646,2942,1683,2946,1636,2955,1657,2947,1638,2954,1652,2951,1645,2962,1675,2976,1711,2984,1721,2972,1718,2961,1741,2958,1757,2954,1768,2951,1773,2947,1748,2936,1754,2965,1719,2954,1711,2965,1712,2960,1720,2943,1673,2953,1676,2958,1677,2976,1708,2985,1723,2979,1687,2988,1722,2998,1756,2998,1757,3002,1782,3001,1782,2995,1755,3002,1763,3003,1768,3009,1799,3003,1789,3011,1734,3040,1762,3032,1753,3044,1791,3067,1799,3089,1837,3103,1826,3110,1810,3106,1766,3142,1768,3155,1818,3159,1791,3166,1772,3187,1727,3197,1716,3215,1753,3235,1793,3220,1772,3257,1769,3258,1790,3288,1809,3318,1822,3327,1815,3339,1857,3377,1887,3408,1953,3389,1914,3405,1881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3500,1756,1789,1801,1785,1776,1793,1763,1771,1760,1758,1777,1794,1801,1756,1761,1754,1706,1714,1708,1708,1723,1745,1702,1722,1741,1749,1773,1778,1789,1761,1762,1756,1740,1767,1752,1761,1750,1760,1726,1700,1704,1673,1675,1685,1689,1718,1722,1705,1704,1721,1700,1660,1652,1656,1661,1656,1681,1706,1699,1682,1663,1647,1657,1640,1644,1628,1604,1618,1642,1641,1647,1662,1628,1642,1631,1631,1624,1632,1625,1627,1616,1591,1585,1598,1606,1597,1600,1585,1587,1596,1617,1599,1626,1630,1636,1645,1685,1655,1681,1671,1694,1697,1701,1707,1711,1706,1688,1671,1653,1632,1634,1651,1647,1661,1663,1623,1617,1651,1653,1648,1632,1628,1622,1604,1576,1573,1578,1579,1574,1573,1568,1560,1552,1565,1582,1572,1580,1607,1618,1614,1604,1590,1563,1548,1522,1532,1536,1539,1528,1499,1512,1512,1503,1511,1478,1507,1501,1504,1503,1525,1525,1509,1473,1490,1508,1499,1522,1531,1542,1545,1544,1572,1573,1556,1520,1523,1521,1494,1493,1509,1517,1528,1530,1551,1553,1566,1538,1527,1530,1520,1514,1501,1529,1502,1514,1508,1535,1535,1510,1484,1468,1473,1447,1441,1453,1455,1475,1478,1474,1488,1504,1509,1527,1504,1506,1516,1509,1523,1525,1526,1520,1511,1489,1498,1498,1496,1487,1496,1491,1484,1489,1483,1485,1483,1463,1485,1487,1486,1473,1498,1503,1523,1529,1534,1535,1537,1538,1538,1535,1530,1551,1538,1550,1552,1543,1544,1555,1581,1592,1587,1631,1606,1616,1616,1651,1649,1661,1684,1698,1699,1687,1676,1673,1671,1670,1680,1663,1684,1705,1726,1712,1715,1699,1687,1691,1729,1701,1719,1720,1694,1720,1697,1685,1679,1674,1659,1656,1668,1670,1649,1665,1653,1642,1656,1660,1655,1632,1655,1661,1672,1672,1678,1674,1661,1685,1667,1690,1709,1716,1713,1724,1724,1716,1730,1734,1736,1742,1727,1706,1722,1759,1742,1713,1719,1722,1734,1739,1739,1725,1730,1749,1727,1741,1767,1774,1770,1710,1691,1692,1689,1707,1691,1707,1721,1723,1730,1737,1727,1700,1707,1714,1714,1710,1696,1692,1673,1678,1681,1683,1676,1678,1671,1677,1680,1668,1659,1673,1660,1629,1631,1648,1649,1653,1653,1665,1676,1685,1688,1653,1656,1667,1686,1695,1712,1710,1700,1699,1678,1706
3500,3406,3423,3412,3416,3397,3390,3386,3370,3373,3374,3377,3384,3359,3334,3334,3334,3335,3328,3331,3324,3309,3298,3302,3301,3285,3289,3288,3266,3242,3238,3240,3253,3243,3237,3210,3198,3179,3156,3161,3135,3141,3128,3125,3112,3089,3091,3094,3084,3076,3077,3072,3083,3080,3078,3077,3083,3080,3082,3083,3072,3072,3066,3055,3037,3027,3021,3020,3017,3016,2997,2988,2991,2991,2967,2949,2935,2946,2937,2946,2947,2939,2946,2939,2948,2960,2972,2976,2975,2989,3001,3013,3005,3007,3029,3017,3012,3023,3016,3035,3029,3058,3067,3069,3056,3036,3048,3054,3069,3081,3071,3072,3081,3108,3114,3137,3139,3142,3147,3163,3170,3164,3171,3174,3177,3174,3201,3206,3205,3199,3206,3194,3185,3200,3231,3229,3230,3232,3230,3241,3239,3240,3239,3244,3238,3248,3254,3256,3283,3285,3280,3275,3266,3274,3300,3292,3277,3296,3296,3297,3312,3318,3342,3356,3369,3382,3396,3405,3403,3387,3387,3389,3379,3381,3385,3400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
